archive_id,ad_creative_body,page_name,partisanship
1038650043242843,Are you registered to vote? Check your registration status and find local deadlines through the Voting Information Center.,Facebook App,other
239926017373818,"Meet Angela, and shape your future by completing the #2020Census today.",U.S. Census Bureau,other
253828225915168,We’ve made major investments in new teams and technology to secure Facebook platforms for the election.,Facebook,other
2066955490114746,"Meet Desjah, and shape your future by completing the #2020Census today.",U.S. Census Bureau,other
1029480894142079,"Join Demi Lovato, Tan France, and more as we celebrate and honor the LGBTQIA+ community! Though Coming Out Day is celebrated annually on October 11th, it is more than one day, one moment, or even one story. It is a lifetime journey unique to each individual and we are thrilled to share some of their stories. #ComingOut2020 #ShareWithPride #MoreTogether",Facebook App,other
1089577741402546,"Para tener mejores beneficios en nuestras comunidades, todos tenemos que contar en el censo, no importa nuestro estatus migratorio. Es seguro y la información personal no se puede compartir ni con la migra ni con la policía.",U.S. Census Bureau,other
1130064780775868,{{product.brand}},Facebook,other
159389618484603,"“Everyone should be represented, no matter what demographic or where they come from.”—Angela, a parent, about the #2020Census",U.S. Census Bureau,other
567555103838778,"#Censusdata impacts programs that touch our lives in many ways, big and small.",U.S. Census Bureau,other
1987857098025615,We have made significant improvements to prepare for the US 2020 elections.,Facebook,other
271033998096760,{{product.brand}},Facebook,other
240354887374845,Let us unite all our Pacific brothers and sisters to do the census.,U.S. Census Bureau,other
211836293383420,{{product.brand}},U.S. Census Bureau,other
236696327572650,"Check your mail for a census form, then check the #2020Census off your list. Completing the 2020 Census is required by law, so if you haven't already, complete it at home, online, by phone or by mail. In only minutes, you can impact your community for the next 10 years.",U.S. Census Bureau,other
249329842904923,"DYK? The #2020Census impacts funding for the things that matter most. Your response impacts your parks, schools, and so much more.",U.S. Census Bureau,other
1397801447223171,{{product.brand}},Facebook,other
2957357521049868,Nearly 90% of the hate speech we remove is detected before anyone reports it to us.,Facebook,other
452746385819661,{{product.brand}},Facebook,other
236190530762863,The #2020Census shapes your future — for the next 10 years and beyond.,U.S. Census Bureau,other
1027423144732246,{{product.brand}},Facebook,other
476926729880136,"Every one of us has the chance to shape the future. Complete the #2020Census online, by phone, or by mail.",U.S. Census Bureau,other
581771129205211,"Nonprofits, policymakers, and planners use #censusdata to shape the future of your community. Your responses are used only to produce statistics.",U.S. Census Bureau,other
585821232085062,"Think you know your census history? Put your knowledge to the test with a census history quiz! Then, do your part in making history by completing the #2020Census for your household. https://go.usa.gov/xfPH2",U.S. Census Bureau,other
265970577956454,"Malnourished children in Yemen are already fighting for their lives. Add COVID-19 into the mix and it's a disaster. Hungry and sick children need you more than ever. 

Donate through June 19 and your gift will be matched.",International Rescue Committee,other
201121957946234,An accurate count on the #2020Census helps inform funding and resources for our communities. Respond online today.,U.S. Census Bureau,other
1734281450077221,{{product.brand}},Facebook,other
314723626168316,El conteo de la población es la forma de conocer las necesidades de cada comunidad del país.,U.S. Census Bureau,other
201956760872835,Oprah is showing viewers a way to help. Support vulnerable women in Mexico and civilians worldwide. Give now.,International Rescue Committee,other
2711035165891903,Have you ever wondered why each question on the #2020Census is important? Statistics in Schools has a resource to help middle schoolers dive into the data compiled from responses to every census question. Explore the activity here: https://go.usa.gov/xGx5T,U.S. Census Bureau,other
2679132979029616,"We believe all political ads should be public, so we created the Ad Library to make them searchable and available.",Facebook,other
563212740965089,Our community is depending on your participation—it is our responsibility to be counted.,U.S. Census Bureau,other
1199708480408694,We continue to take steps to improve and secure our platforms. What’s next? We support updated regulations.,Facebook,other
1375537272627936,"This Valentine's Day, skip the flowers and chocolates. Instead, honor your loved one with a gift that saves lives.",International Rescue Committee,other
608985733055568,"Meet Dominick, and shape your future by completing the #2020Census today.",U.S. Census Bureau,other
563767890893424,"Merrimack County, U.S. Census Bureau is hiring! Earn $20.00 per hour while helping your community.",U.S. Census Bureau,other
6200866909938967,{{product.brand}},Facebook,other
1215622985525063,{{product.brand}},Facebook,other
224951728904236,The U.S. Census Bureau is hiring! Earn competitive wages while helping your community.,U.S. Census Bureau,other
332507968003517,"For each person who isn’t counted in the 2020 Census, neighborhoods could miss out on funding for critical public services. Don’t wait. Do it now.",U.S. Census Bureau,other
2733369103569714,The situation facing refugees in overcrowded camps is dire. Our teams are working around the clock to prevent the spread of COVID-19 but we need your help. Please donate whatever you can today.,International Rescue Committee,other
134245781967478,{{product.brand}},Facebook,other
236210957431253,"Online, by phone, or by mail. Respond in the way that works for you.",U.S. Census Bureau,other
3187915191265702,"Meet Desjah, and learn more about how the #2020Census shapes your future.",U.S. Census Bureau,other
287314442853962,{{product.brand}},Facebook,other
648489532611870,"“It’s hard for everyone. It’s emotional for everyone. It’s weird for everyone. But there are communities that this is hitting harder and they deserve that recognition and assistance.” ✨

Meet Isabella, an IRC Dallas staff member who is helping low-income and refugee families —who are being hit hardest —survive the #Coronavirus pandemic.

Working alone for safety, Isabella distributes a week’s worth of food, including fresh vegetables from our New Roots garden, to IRC clients. Every week, she serves over 100 families in the community.

This is just one of the many ways we’re responding to #COVID19 - safely. We plan on doing this work as long as closures take place and for as long as possible. Together, step by step, we will get through this.",International Rescue Committee,other
3078489128897111,"Info on how to register to vote and request mail-in ballots, track election deadlines and more.",Facebook,other
504017656964366,Time is running out to earn extra income while helping your community. Apply today.,U.S. Census Bureau,other
673233070119218,"Statistics in Schools created a flyer for grades K-12 explaining the importance of the #2020Census. Share this flyer and remind adults to count everyone in their home, including children. The flyer is available in 13 languages here: https://go.usa.gov/xvTKT",U.S. Census Bureau,other
794609741069020, ,U.S. Census Bureau,other
787472678683847,Voting by mail or absentee voting this year? Keep track of your local deadlines through the Voting Information Center.,Facebook App,other
560112814633727,"“Everyone should be represented, no matter what demographic or where they come from.”—Angela, a parent, about the #2020Census",U.S. Census Bureau,other
